web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546973404-573","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=3","Out Of StockAdd to CompareAsus Zenfone Go 5.5 (Gold, 32 GB)3.628 Ratings & 3 Reviews2 GB RAM | 32 GB ROM |13.97 cm (5.5 inch) Display13MP Rear Camera | 5MP Front Camera3010 Battery1 year manufacturer warranty for device and 6 months manufacturer warranty₹4,999EMI starting from ₹167/month","https://www.flipkart.com/asus-zenfone-go-5-5-gold-32-gb/p/itmey6zzakamrdpb?pid=MOBEXTSGNZZYRQNB&srno=b_3_51&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEXTSGNZZYRQNB1GWBFH&fm=organic&iid=53dfd379-8018-4048-9483-5541c4e627f6.MOBEXTSGNZZYRQNB.SEARCH","Asus Zenfone Go 5.5 (Gold, 32 GB)  (2 GB RAM)","₹4,999","null","3010 Battery","null","null","Gold","2 GB","32 GB","1 year manufacturer warranty for device and 6 months manufacturer warranty","3.6","null","null","null","null","null",""
"1546973122-524","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=5","Out Of StockAdd to CompareAsus Zenfone 4 (White, 8 GB)3.928,474 Ratings & 4,498 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 64 GB10.16 cm (4 inch) WVGA Display5MP Rear Camera | 0.3MP Front Camera1600 Lithium BatteryIntel Atom Z2520 Processor with Intel Hyper Threading Technology Processor1 Year for Mobile & 6 Months for Accessories₹6,499Up to ₹6,000 Off on ExchangeEMI starting from ₹216/monthOffersNo Cost EMI","https://www.flipkart.com/asus-zenfone-4-white-8-gb/p/itmeygpv4uxt4gjx?pid=MOBEY2ZCPHZUGH2A&srno=b_5_100&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEY2ZCPHZUGH2ACXNS0V&fm=organic&iid=d2cdfa95-f7dd-4a86-a6bc-c17407a49f10.MOBEY2ZCPHZUGH2A.SEARCH","Asus Zenfone 4 (White, 8 GB)  (1 GB RAM)","₹6,499","null","1600 Lithium Battery","null","null","White","1 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","3.9","null","null","null","null","All 4498 reviews","https://www.flipkart.com/asus-zenfone-4-white-8-gb/product-reviews/itmeygpv4uxt4gjx?pid=MOBEY2ZCPHZUGH2A"
"1546973344-563","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=3","ON OFFEROut Of StockAdd to CompareAsus Zenfone 4 Selfie (Black, 32 GB)4.119,332 Ratings & 4,144 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 2 TB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 13MP Front Camera3000 BatteryOcta Core Qualcomm Snapdragon 430 ProcessorRear LED Flash and Front Soft-light LED Flash2.5D Contour Glass DisplayTriple-slot Accessibility|Dual SIM and Dedicated Micro-SD Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹7,499₹10,99931% offUp to ₹7,350 Off on ExchangeEMI starting from ₹250/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/asus-zenfone-4-selfie-black-32-gb/p/itmexpyeuxahpqum?pid=MOBEWPZFNAVKRMBR&srno=b_3_61&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEWPZFNAVKRMBRNVAGSW&fm=organic&iid=3477b3d0-755b-4e06-9d04-338fc53a09b7.MOBEWPZFNAVKRMBR.SEARCH","Asus Zenfone 4 Selfie (Black, 32 GB)  (3 GB RAM)","₹7,499","null","3000 Battery","null","null","Black","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.1","4.2","3.3","4.0","4.6","All 4144 reviews","https://www.flipkart.com/asus-zenfone-4-selfie-black-32-gb/product-reviews/itmexpyeuxahpqum?pid=MOBEWPZFNAVKRMBR"
"1546973160-530","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=4","ON OFFEROut Of StockAdd to CompareAsus Zenfone 2 ZE550ML (Black, 16 GB)410,529 Ratings & 1,511 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 64 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 Li-Polymer BatteryIntel Atom Z3560 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹6,999₹12,99946% offUp to ₹6,500 Off on ExchangeEMI starting from ₹233/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/asus-zenfone-2-ze550ml-black-16-gb/p/itme6pvuadqxxjfc?pid=MOBE6CG6ZEJKCYGM&srno=b_4_94&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBE6CG6ZEJKCYGMMJEMQJ&fm=organic&iid=706c8d91-6392-4001-95ed-ab6631000aa8.MOBE6CG6ZEJKCYGM.SEARCH","Asus Zenfone 2 ZE550ML (Black, 16 GB)  (2 GB RAM)","₹6,999","null","3000 Li-Polymer Battery","null","null","Black","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","null","null","null","null","All 1511 reviews","https://www.flipkart.com/asus-zenfone-2-ze550ml-black-16-gb/product-reviews/itme6pvuadqxxjfc?pid=MOBE6CG6ZEJKCYGM"
"1546973307-556","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=3","ON OFFEROut Of StockAdd to CompareAsus Zenfone 4 Selfie Dual Camera (Black, 64 GB)48,517 Ratings & 1,990 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 2 TB13.97 cm (5.5 inch) HD Display16MP Rear Camera | 20MP + 8MP Dual Front Camera3000 BatteryOcta Core Qualcomm Snapdragon 430 Processor2.5D Contour Glass DisplayTriple-slot Accessibility|Dual SIM and Dedicated Micro-SD Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,999₹15,99937% offUp to ₹9,450 Off on ExchangeEMI starting from ₹333/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/asus-zenfone-4-selfie-dual-camera-black-64-gb/p/itmex8h6tpfgjqhh?pid=MOBEWPZFH8QQDT5V&srno=b_3_68&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEWPZFH8QQDT5VO3OHFD&fm=organic&iid=5429212d-0f18-445b-af88-adf9b6661b09.MOBEWPZFH8QQDT5V.SEARCH","Asus Zenfone 4 Selfie Dual Camera (Black, 64 GB)  (4 GB RAM)","₹9,999","null","3000 Battery","null","null","Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","4.1","3.2","4.2","4.3","All 1990 reviews","https://www.flipkart.com/asus-zenfone-4-selfie-dual-camera-black-64-gb/product-reviews/itmex8h6tpfgjqhh?pid=MOBEWPZFH8QQDT5V"
"1546973296-554","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=3","Out Of StockAdd to CompareAsus Zenfone Go (Gold, 8 GB)3.84,747 Ratings & 598 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 64 GB11.43 cm (4.5 inch) FWVGA Display8MP Rear Camera | 2MP Front Camera2070 Li-Polymer BatteryQualcomm Snapdragon 200 ProcessorBrand Warranty of 1 Year₹4,199EMI starting from ₹140/month","https://www.flipkart.com/asus-zenfone-go-gold-8-gb/p/itmegdy5tut9pc3z?pid=MOBEGDY5ZJMS6YVA&srno=b_3_70&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEGDY5ZJMS6YVADHIPJG&fm=organic&iid=cc5bfb6a-e16d-48f5-b4af-c4eb5c8e7ff6.MOBEGDY5ZJMS6YVA.SEARCH","Asus Zenfone Go (Gold, 8 GB)  (1 GB RAM)","₹4,199","null","2070 Li-Polymer Battery","null","null","Gold","1 GB","8 GB","Brand Warranty of 1 Year","3.8","null","null","null","null","All 598 reviews","https://www.flipkart.com/asus-zenfone-go-gold-8-gb/product-reviews/itmegdy5tut9pc3z?pid=MOBEGDY5ZJMS6YVA"
"1546973477-585","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=2","Out Of StockAdd to CompareAsus Zenfone Go 4.5 LTE (Silver, 8 GB)3.6490 Ratings & 69 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 128 GB11.43 cm (4.5 inch) FWVGA Display8MP Rear Camera | 2MP Front Camera2070 Prismatic BatteryQualcomm Snapdragon 8916 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹4,880EMI starting from ₹163/month","https://www.flipkart.com/asus-zenfone-go-4-5-lte-silver-8-gb/p/itmepjtdgb7kh5jz?pid=MOBEPJTD3GSRVCM3&srno=b_2_39&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEPJTD3GSRVCM3B7HIFE&fm=organic&iid=4b976ce2-0347-4772-adb2-b4deffe8994b.MOBEPJTD3GSRVCM3.SEARCH","Asus Zenfone Go 4.5 LTE (Silver, 8 GB)  (1 GB RAM)","₹4,880","null","2070 Prismatic Battery","null","null","Silver","1 GB","8 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","3.6","null","null","null","null","All 69 reviews","https://www.flipkart.com/asus-zenfone-go-4-5-lte-silver-8-gb/product-reviews/itmepjtdgb7kh5jz?pid=MOBEPJTD3GSRVCM3"
"1546973546-598","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=2","Add to CompareAsus Zenfone Selfie (Black, 16 GB)425,045 Ratings & 5,235 Reviews3 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 13MP Front Camera3000 Li-Polymer BatteryQualcomm Snapdragon 615 Octa Core 1.7GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,900EMI starting from ₹329/month","https://www.flipkart.com/asus-zenfone-selfie-black-16-gb/p/itmes3fcrmuzva9a?pid=MOBES3FCZAX3YPWG&srno=b_2_26&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBES3FCZAX3YPWGJAENYI&fm=organic&iid=783f0934-915a-4c73-846d-69b754764d4f.MOBES3FCZAX3YPWG.SEARCH","Asus Zenfone Selfie (Black, 16 GB)  (3 GB RAM)","₹9,900","12 Jan, Saturday","3000 Li-Polymer Battery","Jaincommunications","2.1","Black","3 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","4.5","3.1","4.4","4.5","All 5235 reviews","https://www.flipkart.com/asus-zenfone-selfie-black-16-gb/product-reviews/itmes3fcrmuzva9a?pid=MOBES3FCZAX3YPWG"
"1546973504-590","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=2","Out Of StockAdd to CompareAsus Zenfone Live (Pink, 16 GB)4.1113 Ratings & 27 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera2650 Polymer BatteryQualcomm 8928 ProcessorBrand Warranty of 1 Year Available for Mobile₹10,499Up to ₹10,400 Off on ExchangeEMI starting from ₹349/monthOffersNo Cost EMI","https://www.flipkart.com/asus-zenfone-live-pink-16-gb/p/itmeu7fsuheswvhe?pid=MOBEU24XKV3WUZHF&srno=b_2_34&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEU24XKV3WUZHFNTCCYR&fm=organic&iid=3d06793e-bd70-45fe-b6b9-2f9799f9522a.MOBEU24XKV3WUZHF.SEARCH","Asus Zenfone Live (Pink, 16 GB)  (2 GB RAM)","₹10,499","null","2650 Polymer Battery","null","null","Pink","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile","4.1","null","null","null","null","All 27 reviews","https://www.flipkart.com/asus-zenfone-live-pink-16-gb/product-reviews/itmeu7fsuheswvhe?pid=MOBEU24XKV3WUZHF"
"1546973127-525","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=5","Out Of StockAdd to CompareAsus Zenfone 4 (Yellow, 8 GB)3.928,474 Ratings & 4,498 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 64 GB10.16 cm (4 inch) WVGA Display5MP Rear Camera | 0.3MP Front Camera1600 Lithium BatteryIntel Atom Z2520 Processor with Intel Hyper Threading Technology Processor1 Year for Mobile & 6 Months for Accessories₹6,499EMI starting from ₹216/monthOffersNo Cost EMI","https://www.flipkart.com/asus-zenfone-4-yellow-8-gb/p/itmeygpv4uxt4gjx?pid=MOBEY2ZCRYC6EUJJ&srno=b_5_99&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEY2ZCRYC6EUJJNOOVQ4&fm=organic&iid=e666451a-cad5-44ab-985c-19966f052069.MOBEY2ZCRYC6EUJJ.SEARCH","Asus Zenfone 4 (Yellow, 8 GB)  (1 GB RAM)","₹6,499","null","1600 Lithium Battery","null","null","Yellow","1 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","3.9","null","null","null","null","All 4498 reviews","https://www.flipkart.com/asus-zenfone-4-yellow-8-gb/product-reviews/itmeygpv4uxt4gjx?pid=MOBEY2ZCRYC6EUJJ"
"1546973611-611","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=1","ON OFFERAdd to CompareAsus Zenfone Max Pro M1 (Blue, 64 GB)4.31,39,884 Ratings & 24,179 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories₹10,999₹12,99915% offUp to ₹10,800 Off on ExchangeEMI starting from ₹366/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/asus-zenfone-max-pro-m1-blue-64-gb/p/itmf7gcrdmjh97cv?pid=MOBF7GCRGR2S78XN&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBF7GCRGR2S78XNOTYKWC&fm=organic&iid=878445d1-4758-4436-aec0-5291734fadca.MOBF7GCRGR2S78XN.SEARCH","Asus Zenfone Max Pro M1 (Blue, 64 GB)  (4 GB RAM)","₹10,999","12 Jan, Saturday","5000 Battery","Vision Star","4.4","Blue","4 GB","64 GB","Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories","4.3","2.9","4.2","3.8","4.7","All 24179 reviews","https://www.flipkart.com/asus-zenfone-max-pro-m1-blue-64-gb/product-reviews/itmf7gcrdmjh97cv?pid=MOBF7GCRGR2S78XN"
"1546973386-570","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=3","Out Of StockAdd to CompareAsus Zenfone Live (Navy Black, 16 GB)4.1113 Ratings & 27 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera2650 Polymer Batteryqualcomm Qualcomm 8928 Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile₹10,499Up to ₹10,400 Off on ExchangeEMI starting from ₹349/monthOffersNo Cost EMI","https://www.flipkart.com/asus-zenfone-live-navy-black-16-gb/p/itmeu7fsmsuyz8mb?pid=MOBEUFZGXRUJXH7H&srno=b_3_54&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEUFZGXRUJXH7HKV9RK5&fm=organic&iid=689872fa-918d-4cb7-b195-9b6411778f5d.MOBEUFZGXRUJXH7H.SEARCH","Asus Zenfone Live (Navy Black, 16 GB)  (2 GB RAM)","₹10,499","null","2650 Polymer Battery","null","null","Navy Black","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile","4.1","null","null","null","null","All 27 reviews","https://www.flipkart.com/asus-zenfone-live-navy-black-16-gb/product-reviews/itmeu7fsmsuyz8mb?pid=MOBEUFZGXRUJXH7H"
"1546973362-566","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=3","Out Of StockAdd to CompareAsus Zenfone Go 5.0 (Black, 8 GB)42,616 Ratings & 271 Reviews2 GB RAM | 8 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 2MP Front Camera2070 Li-Polymer BatteryMediaTek MT6580 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹7,300EMI starting from ₹243/month","https://www.flipkart.com/asus-zenfone-go-5-0-black-8-gb/p/itme9j58fkhwgyf5?pid=MOBE9J58ZERDCZDH&srno=b_3_58&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBE9J58ZERDCZDHIO8TGG&fm=organic&iid=bca47199-4d37-4242-baec-6fedd71ac2db.MOBE9J58ZERDCZDH.SEARCH","Asus Zenfone Go 5.0 (Black, 8 GB)  (2 GB RAM)","₹7,300","null","2070 Li-Polymer Battery","null","null","Black","2 GB","8 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","null","null","null","null","All 271 reviews","https://www.flipkart.com/asus-zenfone-go-5-0-black-8-gb/product-reviews/itme9j58fkhwgyf5?pid=MOBE9J58ZERDCZDH"
"1546973593-607","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=1","Coming SoonAdd to CompareAsus Padfone Mini (White, 8 GB)3.541 Ratings & 12 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 64 GB10.16 cm (4 inch) WVGA Display8MP Rear Camera | 2MP Front Camera1200 Lithium BatteryIntel Atom Z2560 Processor1 Year for Mobile & 6 Months for Accessories₹12,999Up to ₹12,600 Off on ExchangeEMI starting from ₹432/monthOffersNo Cost EMI","https://www.flipkart.com/asus-padfone-mini-white-8-gb/p/itmeuyd9y2z66g3m?pid=MOBEFNFRZNST8WCY&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEFNFRZNST8WCYMXS7CX&fm=organic&iid=ad59ab2c-53a3-497a-9f1d-46ac8e199c22.MOBEFNFRZNST8WCY.SEARCH","Asus Padfone Mini (White, 8 GB)  (1 GB RAM)","₹12,212","5-6 days","1200 Lithium Battery","AVIGHNASHOPEE","null","White","1 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","3.5","null","null","null","null","All 12 reviews","https://www.flipkart.com/asus-padfone-mini-white-8-gb/product-reviews/itmeuyd9y2z66g3m?pid=MOBEFNFRZNST8WCY"
"1546973206-539","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=4","Add to CompareAsus Zenfone 5 A501CG (Black, 8 GB)4.239,955 Ratings & 8,989 Reviews2 GB RAM | 8 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 2MP Front Camera2110 Lithium BatteryIntel Atom Z2560 Processor with Intel Hyper Threading Technology Processor1 Year for Mobile & 6 Months for Accessories₹10,499EMI starting from ₹349/monthOffersNo Cost EMI","https://www.flipkart.com/asus-zenfone-5-a501cg-black-8-gb/p/itmeuydansgfvjtp?pid=MOBDXZ9WYC96GTTW&srno=b_4_85&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBDXZ9WYC96GTTWMOFDOH&fm=organic&iid=32da4e70-9491-4dbd-a8f7-b9cb7f96c886.MOBDXZ9WYC96GTTW.SEARCH","Asus Zenfone 5 A501CG (Black, 8 GB)  (2 GB RAM)","₹10,499","Tomorrow, Thursday","2110 Lithium Battery","OmniTechRetail","4.3","Black","2 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","4.2","4.1","2.4","4.4","null","All 8989 reviews","https://www.flipkart.com/asus-zenfone-5-a501cg-black-8-gb/product-reviews/itmeuydansgfvjtp?pid=MOBDXZ9WYC96GTTW"
"1546973428-576","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=2","Out Of StockAdd to CompareAsus Zenfone 2 Laser ZE550KL (Red, 16 GB)4.198,018 Ratings & 14,998 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 Li-Polymer BatteryQualcomm Snapdragon 410 Quad Core 1.2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹8,400EMI starting from ₹280/month","https://www.flipkart.com/asus-zenfone-2-laser-ze550kl-red-16-gb/p/itme9j58xmjbqz28?pid=MOBE9J58BNPDGPYV&srno=b_2_48&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBE9J58BNPDGPYVYWGAVO&fm=organic&iid=9ab3ba4c-6d8f-4901-8f05-17f069a82819.MOBE9J58BNPDGPYV.SEARCH","Asus Zenfone 2 Laser ZE550KL (Red, 16 GB)  (2 GB RAM)","₹8,400","null","3000 Li-Polymer Battery","null","null","Red","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.1","4.5","3.7","3.9","4.7","All 14998 reviews","https://www.flipkart.com/asus-zenfone-2-laser-ze550kl-red-16-gb/product-reviews/itme9j58xmjbqz28?pid=MOBE9J58BNPDGPYV"
"1546973628-615","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=1","ON OFFERAdd to CompareAsus Zenfone Max Pro M1 (Black, 32 GB)4.31,18,751 Ratings & 20,958 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories₹8,999₹10,99918% offUp to ₹8,500 Off on ExchangeEMI starting from ₹299/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/asus-zenfone-max-pro-m1-black-32-gb/p/itmf4hg44xkefz58?pid=MOBF3A8U6T35DUBP&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBF3A8U6T35DUBPKZKQ1J&fm=organic&iid=59197c92-9316-4d66-b4d0-a5a7db8b34fa.MOBF3A8U6T35DUBP.SEARCH","Asus Zenfone Max Pro M1 (Black, 32 GB)  (3 GB RAM)","₹8,999","Tomorrow, Thursday","5000 Battery","Vision Star","4.4","Black","3 GB","32 GB","Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories","4.3","3.1","4.2","3.9","4.8","All 20958 reviews","https://www.flipkart.com/asus-zenfone-max-pro-m1-black-32-gb/product-reviews/itmf4hg44xkefz58?pid=MOBF3A8U6T35DUBP"
"1546973200-538","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=4","Coming SoonAdd to CompareAsus Zenfone 4 (Blue, 8 GB)3.928,474 Ratings & 4,498 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 64 GB10.16 cm (4 inch) WVGA Display5MP Rear Camera | 0.3MP Front Camera1600 Lithium BatteryIntel Atom Z2520 Processor with Intel Hyper Threading Technology Processor1 Year for Mobile & 6 Months for Accessories₹6,499EMI starting from ₹216/monthOffersNo Cost EMI","https://www.flipkart.com/asus-zenfone-4-blue-8-gb/p/itmeygpv4uxt4gjx?pid=MOBEY2ZC4WUH26KB&srno=b_4_86&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEY2ZC4WUH26KBSVXLTJ&fm=organic&iid=ad4117e1-9ad1-4fb4-8fd8-97e5eedf35ad.MOBEY2ZC4WUH26KB.SEARCH","Asus Zenfone 4 (Blue, 8 GB)  (1 GB RAM)","₹6,499","null","1600 Lithium Battery","OmniTechRetail","4.3","Blue","1 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","3.9","null","null","null","null","All 4498 reviews","https://www.flipkart.com/asus-zenfone-4-blue-8-gb/product-reviews/itmeygpv4uxt4gjx?pid=MOBEY2ZC4WUH26KB"
"1546973291-553","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DAsus&otracker=nmenu_sub_Electronics_0_Asus&page=3","Out Of StockAdd to CompareAsus Zenfone Go 5.0 LTE 2nd Gen (Gold, 16 GB)3.5357 Ratings & 54 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) Display13MP Rear Camera | 5MP Front Camera2600 Battery1 Year Manufacture warranty₹5,830EMI starting from ₹194/month","https://www.flipkart.com/asus-zenfone-go-5-0-lte-2nd-gen-gold-16-gb/p/itmescrzfmg7fz3h?pid=MOBESCRFGHVWHBSC&srno=b_3_71&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBESCRFGHVWHBSCTEFAK0&fm=organic&iid=425b8f65-8482-405b-8eec-33cb6b267249.MOBESCRFGHVWHBSC.SEARCH","Asus Zenfone Go 5.0 LTE 2nd Gen (Gold, 16 GB)  (2 GB RAM)","₹5,830","null","2600 Battery","null","null","Gold","2 GB","16 GB","1 Year Manufacture warranty","3.5","null","null","null","null","All 54 reviews","https://www.flipkart.com/asus-zenfone-go-5-0-lte-2nd-gen-gold-16-gb/product-reviews/itmescrzfmg7fz3h?pid=MOBESCRFGHVWHBSC"
