web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546973830-630","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=3","Out Of StockAdd to CompareHonor Bee (Black and White, 8 GB)3.924,822 Ratings & 2,504 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 32 GB11.43 cm (4.5 inch) FWVGA Display8MP Rear Camera | 2MP Front Camera1730 BatterySpreadtrum SC7731 Cortex-A7 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable₹4,999Up to ₹4,700 Off on ExchangeEMI starting from ₹167/monthOffersNo Cost EMI","https://www.flipkart.com/honor-bee-black-white-8-gb/p/itmeuyd8fn3qgdkv?pid=MOBE5TZ9EZEH7SNX&srno=b_3_61&otracker=CLP_filters&lid=LSTMOBE5TZ9EZEH7SNXS0RQPQ&fm=organic&iid=f6264854-317d-4b9b-bfd0-a8d4bc988d35.MOBE5TZ9EZEH7SNX.SEARCH","Honor Bee (Black and White, 8 GB)  (1 GB RAM)","₹4,999","null","1730 Battery","null","null","Black and White","1 GB","8 GB","12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","3.9","null","null","null","null","All 2504 reviews","https://www.flipkart.com/honor-bee-black-white-8-gb/product-reviews/itmeuyd8fn3qgdkv?pid=MOBE5TZ9EZEH7SNX"
"1546974136-688","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=1","ON OFFERAdd to CompareHonor 7A (Black, 32 GB)4.32,15,428 Ratings & 22,721 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD+ Display13MP + 2MP | 8.0MP Front Camera3000 BatteryQualcomm Snapdragon Octa Core Processor12 Months on handset, 6 Months on battery, 6 Months on charger & 3 Months on data cable₹7,999₹10,99927% offUp to ₹7,750 Off on ExchangeEMI starting from ₹266/monthOffersSpecial Price","https://www.flipkart.com/honor-7a-black-32-gb/p/itmf3t8c3bunbspx?pid=MOBF3T87KDNMX3GF&srno=b_1_3&otracker=CLP_filters&lid=LSTMOBF3T87KDNMX3GFEA9WIK&fm=organic&iid=c85e9758-a14f-4d01-8860-e41902730e0c.MOBF3T87KDNMX3GF.SEARCH","Honor 7A (Black, 32 GB)  (3 GB RAM)","₹7,999","2 Days, Friday","3000 Battery","IndiFlashMart","4.7","Black","3 GB","32 GB","12 Months on handset, 6 Months on battery, 6 Months on charger & 3 Months on data cable","4.3","3.0","2.4","3.5","4.7","All 22721 reviews","https://www.flipkart.com/honor-7a-black-32-gb/product-reviews/itmf3t8c3bunbspx?pid=MOBF3T87KDNMX3GF"
"1546973963-658","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=2","Add to CompareHonor 8 Lite (Blue, 64 GB)4.25,005 Ratings & 959 Reviews4 GB RAM | 64 GB ROM |13.21 cm (5.2 inch) Display12MP Rear Camera3000 Battery12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable₹11,999EMI starting from ₹399/month","https://www.flipkart.com/honor-8-lite-blue-64-gb/p/itmeuzavzsyzwzjg?pid=MOBEUZAV6TUVYAVP&srno=b_2_33&otracker=CLP_filters&lid=LSTMOBEUZAV6TUVYAVPKLZNCU&fm=organic&iid=c11f06e1-fde2-4be5-b481-bfc3e63bf26d.MOBEUZAV6TUVYAVP.SEARCH","Honor 8 Lite (Blue, 64 GB)  (4 GB RAM)","₹11,999","4-6 days","3000 Battery","RECOM","4.1","Blue","4 GB","64 GB","12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","4.2","3.8","3.9","3.1","4.5","All 959 reviews","https://www.flipkart.com/honor-8-lite-blue-64-gb/product-reviews/itmeuzavzsyzwzjg?pid=MOBEUZAV6TUVYAVP"
"1546974142-689","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=1","ON OFFERAdd to CompareHonor 7A (Gold, 32 GB)4.32,15,428 Ratings & 22,721 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD+ Display13MP + 2MP | 8.0MP Front Camera3000 BatteryQualcomm Snapdragon Octa Core Processor12 Months on handset, 6 Months on battery, 6 Months on charger & 3 Months on data cable₹7,999₹10,99927% offUp to ₹7,750 Off on ExchangeEMI starting from ₹266/monthOffersSpecial Price","https://www.flipkart.com/honor-7a-gold-32-gb/p/itmf3t8c3bunbspx?pid=MOBF3T87G3JWH667&srno=b_1_2&otracker=CLP_filters&lid=LSTMOBF3T87G3JWH667E0EF8U&fm=organic&iid=4044a95e-6312-401c-a06b-5c5c66e75984.MOBF3T87G3JWH667.SEARCH","Honor 7A (Gold, 32 GB)  (3 GB RAM)","₹7,999","2 Days, Friday","3000 Battery","IndiFlashMart","4.7","Gold","3 GB","32 GB","12 Months on handset, 6 Months on battery, 6 Months on charger & 3 Months on data cable","4.3","3.0","2.4","3.5","4.7","All 22721 reviews","https://www.flipkart.com/honor-7a-gold-32-gb/product-reviews/itmf3t8c3bunbspx?pid=MOBF3T87G3JWH667"
"1546973851-635","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=3","Out Of StockAdd to CompareHonor 6 (White, 16 GB)4.36,122 Ratings & 1,755 Reviews3 GB RAM | 16 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3000 BatteryKirin 920 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable₹14,999Up to ₹13,850 Off on ExchangeEMI starting from ₹499/monthOffersNo Cost EMI","https://www.flipkart.com/honor-6-white-16-gb/p/itmeuyd7vtk4gyvs?pid=MOBDZM5TMHQHGWDD&srno=b_3_56&otracker=CLP_filters&lid=LSTMOBDZM5TMHQHGWDDP535IC&fm=organic&iid=10c2e5a5-4fe0-46ff-9404-092bd9574897.MOBDZM5TMHQHGWDD.SEARCH","Honor 6 (White, 16 GB)  (3 GB RAM)","₹14,999","null","3000 Battery","null","null","White","3 GB","16 GB","12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","4.3","null","null","null","null","All 1755 reviews","https://www.flipkart.com/honor-6-white-16-gb/product-reviews/itmeuyd7vtk4gyvs?pid=MOBDZM5TMHQHGWDD"
"1546974120-685","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=1","ON OFFERAdd to CompareHonor 9N (Midnight Black, 64 GB)4.391,914 Ratings & 10,418 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 BatteryKirin 659 Octa Core ProcessorFull View Display with Notch12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable₹11,999₹15,99925% offUp to ₹11,000 Off on ExchangeEMI starting from ₹399/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/honor-9n-midnight-black-64-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARF4GYZXG9&srno=b_1_6&otracker=CLP_filters&lid=LSTMOBF6NARF4GYZXG9XF6YYF&fm=organic&iid=d33cc949-7496-4ea2-a947-12e90d2ed92f.MOBF6NARF4GYZXG9.SEARCH","Honor 9N (Midnight Black, 64 GB)  (4 GB RAM)","₹11,999","2 Days, Friday","3000 Battery","IndiFlashMart","4.7","Midnight Black","4 GB","64 GB","12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","4.3","3.8","2.5","4.4","4.6","All 10418 reviews","https://www.flipkart.com/honor-9n-midnight-black-64-gb/product-reviews/itmf9pgsehv6nmss?pid=MOBF6NARF4GYZXG9"
"1546973995-664","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=2","Add to CompareHonor 7X (Gold, 32 GB)4.21,844 Ratings & 189 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.06 cm (5.93 inch) Full HD+ Display16MP + 2MP | 8MP Front Camera3340 BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable₹11,999EMI starting from ₹399/month","https://www.flipkart.com/honor-7x-gold-32-gb/p/itmffrrffc8uytmy?pid=MOBF6NEHA6GRMZ6A&srno=b_2_27&otracker=CLP_filters&lid=LSTMOBF6NEHA6GRMZ6AAMBRFT&fm=organic&iid=008cce29-810d-4ac1-8a17-59ce717e8ee6.MOBF6NEHA6GRMZ6A.SEARCH","Honor 7X (Gold, 32 GB)  (4 GB RAM)","₹11,999","4-6 days","3340 Battery","TechMan","2.7","Gold","4 GB","32 GB","12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","4.2","null","null","null","null","All 189 reviews","https://www.flipkart.com/honor-7x-gold-32-gb/product-reviews/itmffrrffc8uytmy?pid=MOBF6NEHA6GRMZ6A"
"1546973856-636","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=3","Out Of StockAdd to CompareHonor 6X (Gold, 64 GB)4.39,587 Ratings & 1,997 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display12MP + 2MP | 8MP Front Camera3340 BatteryKirin 655 Processor15 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable₹13,999Up to ₹13,000 Off on ExchangeEMI starting from ₹465/monthOffersNo Cost EMI","https://www.flipkart.com/honor-6x-gold-64-gb/p/itmexczyddznvhd2?pid=MOBEWA9MRD9QSSTJ&srno=b_3_55&otracker=CLP_filters&lid=LSTMOBEWA9MRD9QSSTJKKCLFQ&fm=organic&iid=658de03f-8050-484d-9b8a-38a5a57023c9.MOBEWA9MRD9QSSTJ.SEARCH","Honor 6X (Gold, 64 GB)  (4 GB RAM)","₹13,999","null","3340 Battery","null","null","Gold","4 GB","64 GB","15 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","4.3","4.5","4.4","4.4","4.7","All 1997 reviews","https://www.flipkart.com/honor-6x-gold-64-gb/product-reviews/itmexczyddznvhd2?pid=MOBEWA9MRD9QSSTJ"
"1546974114-684","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=1","ON OFFERAdd to CompareHonor 7S (Blue, 16 GB)4.160,774 Ratings & 5,246 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) Display13MP Rear Camera | 5MP Front Camera3020 BatteryMediatek MT6739 Cortex A53 Processor12 Months on Handset, 6 Months on Battery, 6 Months on Charger & 3 Months on Data Cable₹5,999₹8,99933% offUp to ₹5,900 Off on ExchangeEMI starting from ₹200/monthOffersSpecial Price","https://www.flipkart.com/honor-7s-blue-16-gb/p/itmf8yjqhu3jwhwc?pid=MOBF8DF2XUVPK4WG&srno=b_1_7&otracker=CLP_filters&lid=LSTMOBF8DF2XUVPK4WG4IXCG2&fm=organic&iid=c215fd85-23b8-4535-a061-18b73ee227f6.MOBF8DF2XUVPK4WG.SEARCH","Honor 7S (Blue, 16 GB)  (2 GB RAM)","₹5,999","Tomorrow, Thursday","3020 Battery","IndiFlashMart","4.7","Blue","2 GB","16 GB","12 Months on Handset, 6 Months on Battery, 6 Months on Charger & 3 Months on Data Cable","4.1","2.6","2.6","3.1","4.4","All 5246 reviews","https://www.flipkart.com/honor-7s-blue-16-gb/product-reviews/itmf8yjqhu3jwhwc?pid=MOBF8DF2XUVPK4WG"
"1546974062-675","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DHonor&sid=tyy%2F4io&otracker=CLP_filters&otracker=nmenu_sub_Electronics_0_Honor&page=1","ON OFFERAdd to CompareHonor 9 Lite (Sapphire Blue, 32 GB)4.33,87,091 Ratings & 61,097 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.35 cm (5.65 inch) FHD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera3000 BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable₹9,999₹13,99928% offUp to ₹9,450 Off on ExchangeEMI starting from ₹333/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/honor-9-lite-sapphire-blue-32-gb/p/itmff5zgdeckztpk?pid=MOBFF5ZGAKHCWDWR&srno=b_1_16&otracker=CLP_filters&lid=LSTMOBFF5ZGAKHCWDWRLQEAXD&fm=organic&iid=28b056aa-6b0b-4a28-a053-c4a71a14dd14.MOBFF5ZGAKHCWDWR.SEARCH","Honor 9 Lite (Sapphire Blue, 32 GB)  (3 GB RAM)","₹9,999","2 Days, Friday","3000 Battery","IndiFlashMart","4.7","Sapphire Blue","3 GB","32 GB","12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","4.3","4.0","3.1","4.2","4.7","All 61097 reviews","https://www.flipkart.com/honor-9-lite-sapphire-blue-32-gb/product-reviews/itmff5zgdeckztpk?pid=MOBFF5ZGAKHCWDWR"
