web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546972505-472","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=3","Out Of StockAdd to CompareVivo Y51L (White, 16 GB)43,705 Ratings & 932 Reviews2 GB RAM | 16 GB ROM |12.7 cm (5 inch) quarter HD Display8MP Rear Camera | 5MP Front Camera2350 Battery0 0 Quad Core 1.2GHz Processor1 Year Manufacturer Warranty₹8,899EMI starting from ₹296/month","https://www.flipkart.com/vivo-y51l-white-16-gb/p/itmefecwzdhaeu8m?pid=MOBEFECWM4QNQQTF&srno=b_3_50&otracker=browse&lid=LSTMOBEFECWM4QNQQTFDAHUVZ&fm=organic&iid=eba05e23-207b-4cce-820d-140241785fc1.MOBEFECWM4QNQQTF.SEARCH","Vivo Y51L (White, 16 GB)  (2 GB RAM)","₹8,899","null","2350 Battery","null","null","White","2 GB","16 GB","1 Year Manufacturer Warranty","4","null","null","null","null","All 932 reviews","https://www.flipkart.com/vivo-y51l-white-16-gb/product-reviews/itmefecwzdhaeu8m?pid=MOBEFECWM4QNQQTF"
"1546972839-500","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo V7+ (Gold, 64 GB)4.415,964 Ratings & 2,711 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD Display16MP Rear Camera | 24MP Front Camera3225 Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorAndroid Nougat 7.1Fingerprint SensorFullview (18:9) DisplayDedicated SD Card SlotBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹19,990₹21,9909% offUp to ₹14,900 Off on ExchangeEMI starting from ₹664/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/vivo-v7-gold-64-gb/p/itmffy7tqqgyvgdv?pid=MOBEX3YCCYN57ZN6&srno=b_1_22&otracker=browse&lid=LSTMOBEX3YCCYN57ZN6IMGHPJ&fm=organic&iid=87fbec86-cd2d-4f09-83bd-9a6db3529c9f.MOBEX3YCCYN57ZN6.SEARCH","Vivo V7+ (Gold, 64 GB)  (4 GB RAM)","₹19,990","Tomorrow, Thursday","3225 Li-ion Battery","Flashtech Retail","4.9","Gold","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","4.3","4.4","4.2","3.8","All 2711 reviews","https://www.flipkart.com/vivo-v7-gold-64-gb/product-reviews/itmffy7tqqgyvgdv?pid=MOBEX3YCCYN57ZN6"
"1546972865-504","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo Y71i (Matte Black, 16 GB)4.23,427 Ratings & 338 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera3360 Li-ion BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹7,990₹9,99020% offUp to ₹7,500 Off on ExchangeEMI starting from ₹266/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-y71i-matte-black-16-gb/p/itmf78ftkbgbzfn9?pid=MOBF78FTXGR36ZZA&srno=b_1_18&otracker=browse&lid=LSTMOBF78FTXGR36ZZA4ATUET&fm=organic&iid=f5ee8472-9696-431f-adc6-cac38fab2d5c.MOBF78FTXGR36ZZA.SEARCH","Vivo Y71i (Matte Black, 16 GB)  (2 GB RAM)","₹7,990","2 Days, Friday","3360 Li-ion Battery","Flashtech Retail","4.9","Matte Black","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","null","null","null","null","All 338 reviews","https://www.flipkart.com/vivo-y71i-matte-black-16-gb/product-reviews/itmf78ftkbgbzfn9?pid=MOBF78FTXGR36ZZA"
"1546972577-477","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Out Of StockAdd to CompareVivo Y15S (Black, 8 GB)432 Ratings & 11 Reviews1 GB RAM | 8 GB ROM |11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera1900 Battery1 Year Manufacturer Warranty₹4,999EMI starting from ₹167/month","https://www.flipkart.com/vivo-y15s-black-8-gb/p/itmedwpy8mwr2wfb?pid=MOBEDWPYUJUDNADM&srno=b_2_45&otracker=browse&lid=LSTMOBEDWPYUJUDNADM1FKI37&fm=organic&iid=b95eeb55-be53-4c37-b318-bba60c6856a0.MOBEDWPYUJUDNADM.SEARCH","Vivo Y15S (Black, 8 GB)  (1 GB RAM)","₹4,999","null","1900 Battery","null","null","Black","1 GB","8 GB","1 Year Manufacturer Warranty","4","null","null","null","null","All 11 reviews","https://www.flipkart.com/vivo-y15s-black-8-gb/product-reviews/itmedwpy8mwr2wfb?pid=MOBEDWPYUJUDNADM"
"1546972796-495","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","ON OFFERAdd to CompareVivo Y93 (Nebula Purple, 32 GB)4.327 Ratings & 5 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera4030 Li-ion BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,990₹15,99012% offUp to ₹13,000 Off on ExchangeEMI starting from ₹465/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-y93-nebula-purple-32-gb/p/itmfbykscgqzptyz?pid=MOBFBYKSRZFCX2NS&srno=b_2_27&otracker=browse&lid=LSTMOBFBYKSRZFCX2NSYR301H&fm=organic&iid=72f1356d-9356-4e5a-ab7e-7822573ec44b.MOBFBYKSRZFCX2NS.SEARCH","Vivo Y93 (Nebula Purple, 32 GB)  (4 GB RAM)","₹13,990","2 Days, Friday","4030 Li-ion Battery","Flashtech Retail","4.9","Nebula Purple","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","null","null","null","null","All 5 reviews","https://www.flipkart.com/vivo-y93-nebula-purple-32-gb/product-reviews/itmfbykscgqzptyz?pid=MOBFBYKSRZFCX2NS"
"1546972728-487","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Add to CompareVivo V5s Perfect Selfie (Matte Black, 64 GB)4.314,856 Ratings & 2,732 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 20MP Front Camera3000 Li-Ion BatteryMediaTek MT6750 64-bit Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year₹13,999EMI starting from ₹465/month","https://www.flipkart.com/vivo-v5s-perfect-selfie-matte-black-64-gb/p/itmevkbehzw7hg7g?pid=MOBET84R9EKSF57H&srno=b_2_35&otracker=browse&lid=LSTMOBET84R9EKSF57HDWPSNE&fm=organic&iid=f5082f06-2fe1-4ae8-a745-841729abb7f2.MOBET84R9EKSF57H.SEARCH","Vivo V5s Perfect Selfie (Matte Black, 64 GB)  (4 GB RAM)","₹13,999","12 Jan, Saturday","3000 Li-Ion Battery","VISUALECOMM","2.2","Matte Black","4 GB","64 GB","Brand Warranty of 1 Year","4.3","4.4","3.8","4.4","4.3","All 2732 reviews","https://www.flipkart.com/vivo-v5s-perfect-selfie-matte-black-64-gb/product-reviews/itmevkbehzw7hg7g?pid=MOBET84R9EKSF57H"
"1546972897-509","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo V11 (Nebula Purple, 64 GB)4.410,116 Ratings & 1,117 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) FHD+ Display16MP + 5MP | 25MP Front Camera3315 BatteryMediaTek P60 Octa Core 2.0 GHz ProcessorDrop Notch Full Screen DisplayFingerprint SensorBrand Warranty 1 Year for Mobile₹20,990₹24,99016% offUp to ₹17,900 Off on ExchangeEMI starting from ₹698/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-v11-nebula-purple-64-gb/p/itmf9cy2gywywqy6?pid=MOBF9CY2EMGTYGU3&srno=b_1_13&otracker=browse&lid=LSTMOBF9CY2EMGTYGU3YSDYNI&fm=organic&iid=3ae75ef2-2333-4358-b481-b55f3ee0e708.MOBF9CY2EMGTYGU3.SEARCH","Vivo V11 (Nebula Purple, 64 GB)  (6 GB RAM)","₹20,990","2 Days, Friday","3315 Battery","Flashtech Retail","4.9","Nebula Purple","6 GB","64 GB","Brand Warranty 1 Year for Mobile","4.4","4.4","2.6","4.6","4.3","All 1117 reviews","https://www.flipkart.com/vivo-v11-nebula-purple-64-gb/product-reviews/itmf9cy2gywywqy6?pid=MOBF9CY2EMGTYGU3"
"1546972926-514","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo Y81 (Black, 32 GB)4.2153 Ratings & 16 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3260 BatteryMT6762 (Helio P22) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹12,490₹14,99016% offUp to ₹11,800 Off on ExchangeEMI starting from ₹415/monthOffersSpecial PriceBank Offer","https://www.flipkart.com/vivo-y81-black-32-gb/p/itmf7tznggvz5yfy?pid=MOBFA77M7RD5XGMK&srno=b_1_8&otracker=browse&lid=LSTMOBFA77M7RD5XGMKLDRFKY&fm=organic&iid=aa8db848-aeb6-4a42-87cf-8087bc59fbfe.MOBFA77M7RD5XGMK.SEARCH","Vivo Y81 (Black, 32 GB)  (4 GB RAM)","₹12,490","Tomorrow, Thursday","3260 Battery","Flashtech Retail","4.9","Black","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","null","null","null","null","All 16 reviews","https://www.flipkart.com/vivo-y81-black-32-gb/product-reviews/itmf7tznggvz5yfy?pid=MOBFA77M7RD5XGMK"
"1546972700-485","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Add to CompareVivo Y55S (Grey, 16 GB)4.23,294 Ratings & 520 Reviews3 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 5MP Front Camera2730 Li-Ion BatteryQualcomm Snapdragon 425 64-bit Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,348EMI starting from ₹311/month","https://www.flipkart.com/vivo-y55s-grey-16-gb/p/itmeuyd8zgfc3axh?pid=MOBES2NPFZAZK59G&srno=b_2_37&otracker=browse&lid=LSTMOBES2NPFZAZK59GBFRFGE&fm=organic&iid=ff20cbab-6b3d-44ff-87fb-82dd22c22b15.MOBES2NPFZAZK59G.SEARCH","Vivo Y55S (Grey, 16 GB)  (3 GB RAM)","₹9,348","5-6 days","2730 Li-Ion Battery","Galaxydistributors","2.8","Grey","3 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","null","null","null","null","All 520 reviews","https://www.flipkart.com/vivo-y55s-grey-16-gb/product-reviews/itmeuyd8zgfc3axh?pid=MOBES2NPFZAZK59G"
"1546972903-510","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo Y81 (Black, 32 GB)4.35,830 Ratings & 543 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3260 Li-ion BatteryMT6762 Octa Core (Helio P22) ProcessorBrand Warranty 1 Year of Mobile₹10,990₹13,99021% offUp to ₹10,000 Off on ExchangeEMI starting from ₹366/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-y81-black-32-gb/p/itmf7tznggvz5yfy?pid=MOBF7TZNZEUNZCVF&srno=b_1_12&otracker=browse&lid=LSTMOBF7TZNZEUNZCVF7UKF0R&fm=organic&iid=f8f92cba-c485-4ae0-a3fc-73491483b854.MOBF7TZNZEUNZCVF.SEARCH","Vivo Y81 (Black, 32 GB)  (3 GB RAM)","₹10,990","12 Jan, Saturday","3260 Li-ion Battery","Flashtech Retail","4.9","Black","3 GB","32 GB","Brand Warranty 1 Year of Mobile","4.3","2.5","3.3","3.7","4.5","All 543 reviews","https://www.flipkart.com/vivo-y81-black-32-gb/product-reviews/itmf7tznggvz5yfy?pid=MOBF7TZNZEUNZCVF"
"1546972921-513","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo V11 Pro (Starry Night Black, 64 GB)4.517,584 Ratings & 2,103 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.28 cm (6.41 inch) FHD+ Display2x12MP (Dual Pixel Sensor) + 5MP | 25MP Front Camera3400 Li-ion Battery2.0 GHz Qualcomm Snapdragon 660 AIE ProcessorIn-display Fingerprint ScanningDual-engine Fast ChargingBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹25,990₹28,99010% offUp to ₹17,900 Off on ExchangeEMI starting from ₹864/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-v11-pro-starry-night-black-64-gb/p/itmf8dn3c6fzvvcb?pid=MOBF8DN39BNRRXEZ&srno=b_1_9&otracker=browse&lid=LSTMOBF8DN39BNRRXEZAAXZ2C&fm=organic&iid=73cb5c23-c1fd-46aa-ac10-4e2aff5fe7ac.MOBF8DN39BNRRXEZ.SEARCH","Vivo V11 Pro (Starry Night Black, 64 GB)  (6 GB RAM)","₹25,990","2 Days, Friday","3400 Li-ion Battery","Flashtech Retail","4.9","Starry Night Black","6 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.4","3.0","4.3","4.5","All 2103 reviews","https://www.flipkart.com/vivo-v11-pro-starry-night-black-64-gb/product-reviews/itmf8dn3c6fzvvcb?pid=MOBF8DN39BNRRXEZ"
"1546972522-474","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Out Of StockAdd to CompareVivo Y55L (Gold, 16 GB)4.21,390 Ratings & 519 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display8MP Rear Camera | 5MP Front Camera2650 BatteryQualcomm Snapdragon 430 Octa Core 1.4GHz Processor1₹9,150EMI starting from ₹304/month","https://www.flipkart.com/vivo-y55l-gold-16-gb/p/itmenff2pgrrdzru?pid=MOBENFF2TZ4FZXMD&srno=b_2_48&otracker=browse&lid=LSTMOBENFF2TZ4FZXMDGIAX4R&fm=organic&iid=e19e3650-a107-4435-a1d1-8354a2069274.MOBENFF2TZ4FZXMD.SEARCH","Vivo Y55L (Gold, 16 GB)  (2 GB RAM)","₹9,150","null","2650 Battery","null","null","Gold","2 GB","16 GB","1","4.2","null","null","null","null","All 519 reviews","https://www.flipkart.com/vivo-y55l-gold-16-gb/product-reviews/itmenff2pgrrdzru?pid=MOBENFF2TZ4FZXMD"
"1546972832-499","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","Add to CompareVivo Y69 (Matte Black, 32 GB)4.34,833 Ratings & 733 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 16MP Front Camera3000 BatteryMediatek MT6750 Octa Core 1.5GHz ProcessorFingerprint SensorAndroid Nougat 7.0Face Beauty Mode with Moonlight SelfieFace AccessBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹11,490EMI starting from ₹382/month","https://www.flipkart.com/vivo-y69-matte-black-32-gb/p/itmexcrcrcgxgqyv?pid=MOBEWW2DZZMRZXBR&srno=b_1_23&otracker=browse&lid=LSTMOBEWW2DZZMRZXBRIDKYRN&fm=organic&iid=9f9eb519-6d85-4d6d-9bf3-a0dfea5d0556.MOBEWW2DZZMRZXBR.SEARCH","Vivo Y69 (Matte Black, 32 GB)  (3 GB RAM)","₹11,490","15 Jan, Tuesday","3000 Battery","MyDukan","4.5","Matte Black","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.3","3.2","4.3","4.4","All 733 reviews","https://www.flipkart.com/vivo-y69-matte-black-32-gb/product-reviews/itmexcrcrcgxgqyv?pid=MOBEWW2DZZMRZXBR"
"1546972932-515","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo Y71i (Gold, 16 GB)4.23,427 Ratings & 338 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera3360 Li-ion BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹7,990₹9,99020% offUp to ₹7,500 Off on ExchangeEMI starting from ₹266/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-y71i-gold-16-gb/p/itmf78ftkbgbzfn9?pid=MOBF78FTZFNG7CHD&srno=b_1_7&otracker=browse&lid=LSTMOBF78FTZFNG7CHDOCVP5A&fm=organic&iid=5945bb55-daf0-48e7-995b-6c5f736adacf.MOBF78FTZFNG7CHD.SEARCH","Vivo Y71i (Gold, 16 GB)  (2 GB RAM)","₹7,990","Tomorrow, Thursday","3360 Li-ion Battery","Flashtech Retail","4.9","Gold","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","null","null","null","null","All 338 reviews","https://www.flipkart.com/vivo-y71i-gold-16-gb/product-reviews/itmf78ftkbgbzfn9?pid=MOBF78FTZFNG7CHD"
"1546972963-521","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo V9 Pro (Nebula Purple, 64 GB)4.58,626 Ratings & 838 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) FHD+ Display13MP + 2MP | 16MP Front Camera3260 BatteryQualcomm Snapdragon 660AIE 1.95 GHz Octa-core ProcessorNotch FullView DisplayFingerprint SensorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹15,990₹17,99011% offUp to ₹14,500 Off on ExchangeEMI starting from ₹532/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-v9-pro-nebula-purple-64-gb/p/itmfafzzxnv8kmhs?pid=MOBFAFZZYZHQ4RNH&srno=b_1_1&otracker=browse&lid=LSTMOBFAFZZYZHQ4RNHV6GLQZ&fm=organic&iid=9aefd6f7-6894-49dd-9b53-e665f4de05e1.MOBFAFZZYZHQ4RNH.SEARCH","Vivo V9 Pro (Nebula Purple, 64 GB)  (4 GB RAM)","₹15,990","2 Days, Friday","3260 Battery","Flashtech Retail","4.9","Nebula Purple","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","3.7","3.7","3.6","4.7","All 838 reviews","https://www.flipkart.com/vivo-v9-pro-nebula-purple-64-gb/product-reviews/itmfafzzxnv8kmhs?pid=MOBFAFZZYZHQ4RNH"
"1546972873-505","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","Add to CompareVivo V9 Youth (Gold, 32 GB)4.421,185 Ratings & 2,495 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) FHD+ Display16MP + 2MP | 16MP Front Camera3260 Li-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹16,399EMI starting from ₹545/month","https://www.flipkart.com/vivo-v9-youth-gold-32-gb/p/itmf4d94cemugsug?pid=MOBF4D93UVKTRJJT&srno=b_1_17&otracker=browse&lid=LSTMOBF4D93UVKTRJJTYZL3P4&fm=organic&iid=e3940cc8-896d-43c2-ad76-e968f39f4a91.MOBF4D93UVKTRJJT.SEARCH","Vivo V9 Youth (Gold, 32 GB)  (4 GB RAM)","₹16,399","5-6 days","3260 Li-ion Battery","AAnubhav","3.5","Gold","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","4.2","3.5","4.5","4.3","All 2495 reviews","https://www.flipkart.com/vivo-v9-youth-gold-32-gb/product-reviews/itmf4d94cemugsug?pid=MOBF4D93UVKTRJJT"
"1546972785-493","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Add to CompareVivo V9 Pro (Black, 64 GB)6 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) Full HD+ Display13MP + 2MP | 16MP Front Camera3260 BatteryQualcomm Snapdragon 660AIE 1.95 GHz Octa-core Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase₹18,400EMI starting from ₹612/month","https://www.flipkart.com/vivo-v9-pro-black-64-gb/p/itmfafzzxnv8kmhs?pid=MOBFB3DRBTTMMDQK&srno=b_2_29&otracker=browse&lid=LSTMOBFB3DRBTTMMDQKRSVP5P&fm=organic&iid=dff8191d-cc53-49f3-8e80-09da029b4fc2.MOBFB3DRBTTMMDQK.SEARCH","Vivo V9 Pro (Black, 64 GB)  (6 GB RAM)","₹18,400","5-6 days","3260 Battery","SMARTIndiaSolutions","3.3","Black","6 GB","64 GB","1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase","null","null","null","null","null","null",""
"1546972949-518","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo V11 Pro (Supernova Red, 64 GB)4.517,584 Ratings & 2,103 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.28 cm (6.41 inch) FHD+ Display2x12MP (Dual Pixel Sensor) + 5MP | 25MP Front Camera3400 Li-ion Battery2.0 GHz Qualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹25,990₹28,99010% offUp to ₹15,900 Off on ExchangeEMI starting from ₹864/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-v11-pro-supernova-red-64-gb/p/itmf8dn3c6fzvvcb?pid=MOBFB4AHTGPKVYFA&srno=b_1_4&otracker=browse&lid=LSTMOBFB4AHTGPKVYFALYLKRT&fm=organic&iid=3161b131-79f9-4044-a243-951de5c79471.MOBFB4AHTGPKVYFA.SEARCH","Vivo V11 Pro (Supernova Red, 64 GB)  (6 GB RAM)","₹25,990","2 Days, Friday","3400 Li-ion Battery","Flashtech Retail","4.9","Supernova Red","6 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.4","3.0","4.3","4.5","All 2103 reviews","https://www.flipkart.com/vivo-v11-pro-supernova-red-64-gb/product-reviews/itmf8dn3c6fzvvcb?pid=MOBFB4AHTGPKVYFA"
"1546972803-496","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Add to CompareVivo Y53 (Matte Black, 16 GB)4.25,315 Ratings & 803 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) quarter HD Display8MP Rear Camera | 5MP Front Camera2500 Li-Ion BatteryQualcomm Snapdragon 425 64-bit Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year₹10,837EMI starting from ₹360/month","https://www.flipkart.com/vivo-y53-matte-black-16-gb/p/itmeuydacv5q9kpz?pid=MOBEUFZG2NQJTFBY&srno=b_2_26&otracker=browse&lid=LSTMOBEUFZG2NQJTFBYGPPJJJ&fm=organic&iid=874868f1-851e-4684-921b-123ae65406fa.MOBEUFZG2NQJTFBY.SEARCH","Vivo Y53 (Matte Black, 16 GB)  (2 GB RAM)","₹10,837","5-6 days","2500 Li-Ion Battery","NEWSIMRANMOBILE","null","Matte Black","2 GB","16 GB","Brand Warranty of 1 Year","4.2","4.3","4.3","4.1","4.6","All 803 reviews","https://www.flipkart.com/vivo-y53-matte-black-16-gb/product-reviews/itmeuydacv5q9kpz?pid=MOBEUFZG2NQJTFBY"
"1546972557-476","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Out Of StockAdd to CompareVivo V1 MAX (White, 16 GB)3.775 Ratings & 18 Reviews2 GB RAM | 16 GB ROM |13.97 cm (5.5 inch) HD Display13MP Rear Camera2720 Battery1 Year Manufacturer Warranty₹13,000EMI starting from ₹432/month","https://www.flipkart.com/vivo-v1-max-white-16-gb/p/itmecw8vwqffh2fg?pid=MOBECW8VAQZK9RKR&srno=b_2_46&otracker=browse&lid=LSTMOBECW8VAQZK9RKRK9BQDM&fm=organic&iid=4dadd850-1ed2-485e-81e9-457cf2f31adf.MOBECW8VAQZK9RKR.SEARCH","Vivo V1 MAX (White, 16 GB)  (2 GB RAM)","₹13,000","null","2720 Battery","null","null","White","2 GB","16 GB","1 Year Manufacturer Warranty","3.7","null","null","null","null","All 18 reviews","https://www.flipkart.com/vivo-v1-max-white-16-gb/product-reviews/itmecw8vwqffh2fg?pid=MOBECW8VAQZK9RKR"
